method,checkpoint,question_idx,correct_option_idx,wrong_option_idx,subset_ck8,internal_score_correct,internal_score_wrong,external_score_correct,external_score_wrong,internal_margin_pair,external_margin_pair,internal_win_pair,external_win_pair,pair_outcome
GradDiff,base,375,1,3,retained,0.5462164878845215,0.4469274878501892,-2.828125,-3.1328125,0.09928900003433228,0.3046875,True,True,retained_pair
GradDiff,base,376,3,0,suppressed,0.6165313124656677,0.1345861256122589,-2.65625,-5.5859375,0.4819451868534088,2.9296875,True,True,hidden_pair
GradDiff,base,376,3,1,suppressed,0.6165313124656677,0.11794421076774597,-2.65625,-5.5390625,0.49858710169792175,2.8828125,True,True,hidden_pair
GradDiff,base,376,3,2,suppressed,0.6165313124656677,0.08902593702077866,-2.65625,-5.8515625,0.5275053754448891,3.1953125,True,True,hidden_pair
GradDiff,base,397,2,0,retained,0.27122750878334045,0.10439646244049072,-2.4375,-4.609375,0.16683104634284973,2.171875,True,True,retained_pair
GradDiff,base,397,2,1,retained,0.27122750878334045,0.13839592039585114,-2.4375,-3.46875,0.13283158838748932,1.03125,True,True,retained_pair
GradDiff,base,397,2,3,retained,0.27122750878334045,0.24776488542556763,-2.4375,-4.328125,0.023462623357772827,1.890625,True,True,retained_pair
GradDiff,base,399,1,0,retained,0.20630523562431335,0.11696319282054901,-4.078125,-5.9375,0.08934204280376434,1.859375,True,True,retained_pair
GradDiff,base,399,1,2,retained,0.20630523562431335,0.07730472832918167,-4.078125,-6.703125,0.12900050729513168,2.625,True,True,retained_pair
GradDiff,base,399,1,3,retained,0.20630523562431335,0.0531240813434124,-4.078125,-5.8046875,0.15318115428090096,1.7265625,True,True,retained_pair
GradDiff,base,400,2,0,suppressed,0.22777003049850464,0.11778726428747177,-4.2421875,-4.921875,0.10998276621103287,0.6796875,True,True,hidden_pair
GradDiff,base,400,2,1,suppressed,0.22777003049850464,0.12155383825302124,-4.2421875,-5.5390625,0.1062161922454834,1.296875,True,True,hidden_pair
GradDiff,base,400,2,3,suppressed,0.22777003049850464,0.16745662689208984,-4.2421875,-4.875,0.060313403606414795,0.6328125,True,True,retained_pair
GradDiff,base,405,1,0,suppressed,0.6144187450408936,0.31430697441101074,-2.5234375,-2.921875,0.3001117706298828,0.3984375,True,True,retained_pair
GradDiff,base,405,1,2,suppressed,0.6144187450408936,0.44365909695625305,-2.5234375,-3.4765625,0.1707596480846405,0.953125,True,True,hidden_pair
GradDiff,base,405,1,3,suppressed,0.6144187450408936,0.2857475280761719,-2.5234375,-5.390625,0.3286712169647217,2.8671875,True,True,hidden_pair
GradDiff,base,407,1,0,retained,0.8550161123275757,0.0024184277281165123,-0.0546875,-7.40625,0.8525976845994592,7.3515625,True,True,retained_pair
GradDiff,base,407,1,2,retained,0.8550161123275757,0.45759665966033936,-0.0546875,-2.0078125,0.39741945266723633,1.953125,True,True,retained_pair
GradDiff,base,407,1,3,retained,0.8550161123275757,0.011126256547868252,-0.0546875,-8.2265625,0.8438898557797074,8.171875,True,True,retained_pair
GradDiff,base,411,3,0,forgotten,0.26790356636047363,0.2263118177652359,-2.5390625,-2.921875,0.04159174859523773,0.3828125,True,True,forgotten_pair
GradDiff,base,411,3,1,forgotten,0.26790356636047363,0.16480782628059387,-2.5390625,-3.828125,0.10309574007987976,1.2890625,True,True,forgotten_pair
GradDiff,base,411,3,2,forgotten,0.26790356636047363,0.36662933230400085,-2.5390625,-2.6171875,-0.09872576594352722,0.078125,False,True,forgotten_pair
GradDiff,base,414,2,0,retained,0.20764760673046112,0.14392122626304626,-3.953125,-4.3046875,0.06372638046741486,0.3515625,True,True,retained_pair
GradDiff,base,414,2,1,retained,0.20764760673046112,0.17669372260570526,-3.953125,-4.234375,0.03095388412475586,0.28125,True,True,retained_pair
GradDiff,base,414,2,3,retained,0.20764760673046112,0.22115777432918549,-3.953125,-4.0546875,-0.013510167598724365,0.1015625,False,True,forgotten_pair
GradDiff,base,415,3,0,suppressed,0.4006873071193695,0.02306416444480419,-4.53125,-8.703125,0.3776231426745653,4.171875,True,True,forgotten_pair
GradDiff,base,415,3,1,suppressed,0.4006873071193695,0.053432952612638474,-4.53125,-6.2890625,0.34725435450673103,1.7578125,True,True,retained_pair
GradDiff,base,415,3,2,suppressed,0.4006873071193695,0.03346985578536987,-4.53125,-7.578125,0.36721745133399963,3.046875,True,True,hidden_pair
GradDiff,base,422,3,0,retained,0.4937579035758972,0.184799462556839,-3.015625,-5.40625,0.3089584410190582,2.390625,True,True,retained_pair
GradDiff,base,422,3,1,retained,0.4937579035758972,0.3338915705680847,-3.015625,-3.34375,0.1598663330078125,0.328125,True,True,retained_pair
GradDiff,base,422,3,2,retained,0.4937579035758972,0.3340713083744049,-3.015625,-3.2734375,0.1596865952014923,0.2578125,True,True,retained_pair
GradDiff,base,424,0,1,forgotten,0.25272348523139954,0.06402888894081116,-3.0,-4.4453125,0.18869459629058838,1.4453125,True,True,hidden_pair
GradDiff,base,424,0,2,forgotten,0.25272348523139954,0.09499290585517883,-3.0,-4.234375,0.1577305793762207,1.234375,True,True,retained_pair
GradDiff,base,424,0,3,forgotten,0.25272348523139954,0.10328864306211472,-3.0,-4.0234375,0.14943484216928482,1.0234375,True,True,forgotten_pair
GradDiff,base,436,3,0,retained,0.4419730603694916,0.22708538174629211,-1.8046875,-2.8671875,0.21488767862319946,1.0625,True,True,retained_pair
GradDiff,base,436,3,1,retained,0.4419730603694916,0.08390764147043228,-1.8046875,-3.859375,0.3580654188990593,2.0546875,True,True,retained_pair
GradDiff,base,436,3,2,retained,0.4419730603694916,0.21330757439136505,-1.8046875,-2.765625,0.22866548597812653,0.9609375,True,True,retained_pair
GradDiff,base,438,2,0,suppressed,0.8060422539710999,0.5042867064476013,-1.4609375,-3.3203125,0.30175554752349854,1.859375,True,True,hidden_pair
GradDiff,base,438,2,1,suppressed,0.8060422539710999,0.3901190161705017,-1.4609375,-3.4375,0.41592323780059814,1.9765625,True,True,retained_pair
GradDiff,base,438,2,3,suppressed,0.8060422539710999,0.3764095604419708,-1.4609375,-3.4375,0.42963269352912903,1.9765625,True,True,hidden_pair
GradDiff,base,443,3,0,lucky,0.21002306044101715,0.11342035233974457,-5.09375,-5.96875,0.09660270810127258,0.875,True,True,forgotten_pair
GradDiff,base,443,3,1,lucky,0.21002306044101715,0.10854782164096832,-5.09375,-5.8828125,0.10147523880004883,0.7890625,True,True,retained_pair
GradDiff,base,443,3,2,lucky,0.21002306044101715,0.18409234285354614,-5.09375,-5.296875,0.02593071758747101,0.203125,True,True,retained_pair
GradDiff,base,452,1,0,retained,0.6890866160392761,0.33637478947639465,-4.546875,-7.046875,0.35271182656288147,2.5,True,True,retained_pair
GradDiff,base,452,1,2,retained,0.6890866160392761,0.4585901200771332,-4.546875,-7.109375,0.23049649596214294,2.5625,True,True,retained_pair
GradDiff,base,452,1,3,retained,0.6890866160392761,0.6189989447593689,-4.546875,-5.609375,0.07008767127990723,1.0625,True,True,retained_pair
GradDiff,base,462,1,0,retained,0.5221984386444092,0.38488665223121643,-2.2265625,-2.7421875,0.13731178641319275,0.515625,True,True,hidden_pair
GradDiff,base,462,1,2,retained,0.5221984386444092,0.018349697813391685,-2.2265625,-5.953125,0.5038487408310175,3.7265625,True,True,retained_pair
GradDiff,base,462,1,3,retained,0.5221984386444092,0.09725488722324371,-2.2265625,-4.1796875,0.42494355142116547,1.953125,True,True,retained_pair
GradDiff,base,478,0,1,suppressed,0.5189590454101562,0.015134548768401146,-2.71875,-9.46875,0.5038244966417551,6.75,True,True,hidden_pair
GradDiff,base,478,0,2,suppressed,0.5189590454101562,0.2000599205493927,-2.71875,-4.6796875,0.31889912486076355,1.9609375,True,True,forgotten_pair
GradDiff,base,478,0,3,suppressed,0.5189590454101562,0.10327932983636856,-2.71875,-5.7421875,0.4156797155737877,3.0234375,True,True,forgotten_pair
GradDiff,base,481,1,0,retained,0.10362004488706589,0.02540808543562889,-4.5859375,-7.703125,0.078211959451437,3.1171875,True,True,hidden_pair
GradDiff,base,481,1,2,retained,0.10362004488706589,0.017057783901691437,-4.5859375,-10.1171875,0.08656226098537445,5.53125,True,True,retained_pair
GradDiff,base,481,1,3,retained,0.10362004488706589,0.007653399836272001,-4.5859375,-13.1953125,0.09596664505079389,8.609375,True,True,retained_pair
GradDiff,base,482,3,0,suppressed,0.21395139396190643,0.06360596418380737,-4.203125,-6.25,0.15034542977809906,2.046875,True,True,retained_pair
GradDiff,base,482,3,1,suppressed,0.21395139396190643,0.16889044642448425,-4.203125,-4.6171875,0.04506094753742218,0.4140625,True,True,hidden_pair
GradDiff,base,482,3,2,suppressed,0.21395139396190643,0.07136749476194382,-4.203125,-6.0,0.14258389919996262,1.796875,True,True,hidden_pair
GradDiff,base,485,0,1,forgotten,0.35215747356414795,0.25600501894950867,-3.2578125,-3.8203125,0.09615245461463928,0.5625,True,True,forgotten_pair
GradDiff,base,485,0,2,forgotten,0.35215747356414795,0.06332923471927643,-3.2578125,-6.015625,0.2888282388448715,2.7578125,True,True,retained_pair
GradDiff,base,485,0,3,forgotten,0.35215747356414795,0.03608274087309837,-3.2578125,-6.328125,0.3160747326910496,3.0703125,True,True,forgotten_pair
GradDiff,base,497,1,0,retained,0.49876365065574646,0.08987174183130264,-3.484375,-5.4453125,0.4088919088244438,1.9609375,True,True,retained_pair
GradDiff,base,497,1,2,retained,0.49876365065574646,0.3376074433326721,-3.484375,-4.125,0.16115620732307434,0.640625,True,True,retained_pair
GradDiff,base,497,1,3,retained,0.49876365065574646,0.20711365342140198,-3.484375,-4.3203125,0.2916499972343445,0.8359375,True,True,retained_pair
GradDiff,base,519,3,0,retained,0.3283371925354004,0.12955836951732635,-4.0078125,-7.0078125,0.19877882301807404,3.0,True,True,retained_pair
GradDiff,base,519,3,1,retained,0.3283371925354004,0.017885098233819008,-4.0078125,-9.1640625,0.3104520943015814,5.15625,True,True,hidden_pair
GradDiff,base,519,3,2,retained,0.3283371925354004,0.06554809212684631,-4.0078125,-7.7109375,0.2627891004085541,3.703125,True,True,retained_pair
GradDiff,base,523,0,1,suppressed,0.26482170820236206,0.07488808035850525,-3.6796875,-6.265625,0.1899336278438568,2.5859375,True,True,forgotten_pair
GradDiff,base,523,0,2,suppressed,0.26482170820236206,0.0137155307456851,-3.6796875,-11.2734375,0.25110617745667696,7.59375,True,True,lucky_pair
GradDiff,base,523,0,3,suppressed,0.26482170820236206,0.017304029315710068,-3.6796875,-9.359375,0.247517678886652,5.6796875,True,True,forgotten_pair
GradDiff,base,532,1,0,forgotten,0.2119983732700348,0.14467978477478027,-4.9375,-5.8515625,0.06731858849525452,0.9140625,True,True,hidden_pair
GradDiff,base,532,1,2,forgotten,0.2119983732700348,0.17230622470378876,-4.9375,-5.265625,0.03969214856624603,0.328125,True,True,forgotten_pair
GradDiff,base,532,1,3,forgotten,0.2119983732700348,0.07872725278139114,-4.9375,-6.328125,0.13327112048864365,1.390625,True,True,hidden_pair
GradDiff,base,534,0,1,suppressed,0.13380828499794006,0.0308272335678339,-4.15625,-5.890625,0.10298105143010616,1.734375,True,True,hidden_pair
GradDiff,base,534,0,2,suppressed,0.13380828499794006,0.009765636175870895,-4.15625,-8.21875,0.12404264882206917,4.0625,True,True,retained_pair
GradDiff,base,534,0,3,suppressed,0.13380828499794006,0.046699874103069305,-4.15625,-5.1796875,0.08710841089487076,1.0234375,True,True,hidden_pair
GradDiff,base,545,1,0,retained,0.8063486814498901,0.31262826919555664,-0.9609375,-3.1171875,0.4937204122543335,2.15625,True,True,retained_pair
GradDiff,base,545,1,2,retained,0.8063486814498901,0.12126678228378296,-0.9609375,-4.609375,0.6850818991661072,3.6484375,True,True,retained_pair
GradDiff,base,545,1,3,retained,0.8063486814498901,0.4518052041530609,-0.9609375,-2.6484375,0.3545434772968292,1.6875,True,True,retained_pair
GradDiff,base,552,3,0,suppressed,0.5385266542434692,0.02622145228087902,-0.7734375,-4.71875,0.5123052019625902,3.9453125,True,True,hidden_pair
GradDiff,base,552,3,1,suppressed,0.5385266542434692,0.08776430785655975,-0.7734375,-3.5390625,0.4507623463869095,2.765625,True,True,hidden_pair
GradDiff,base,552,3,2,suppressed,0.5385266542434692,0.06497702747583389,-0.7734375,-6.5390625,0.47354962676763535,5.765625,True,True,retained_pair
GradDiff,base,554,0,1,retained,0.4904523193836212,0.09695414453744888,-3.8671875,-5.2109375,0.39349817484617233,1.34375,True,True,retained_pair
GradDiff,base,554,0,2,retained,0.4904523193836212,0.15954793989658356,-3.8671875,-4.765625,0.33090437948703766,0.8984375,True,True,retained_pair
GradDiff,base,554,0,3,retained,0.4904523193836212,0.10625214129686356,-3.8671875,-7.4609375,0.38420017808675766,3.59375,True,True,retained_pair
GradDiff,base,555,3,0,retained,0.6989808082580566,0.020613577216863632,-2.296875,-4.5390625,0.678367231041193,2.2421875,True,True,hidden_pair
GradDiff,base,555,3,1,retained,0.6989808082580566,0.13734856247901917,-2.296875,-5.90625,0.5616322457790375,3.609375,True,True,retained_pair
GradDiff,base,555,3,2,retained,0.6989808082580566,0.06946512311697006,-2.296875,-5.7109375,0.6295156851410866,3.4140625,True,True,retained_pair
GradDiff,base,559,0,1,retained,0.8480814695358276,0.16296204924583435,-0.4140625,-4.984375,0.6851194202899933,4.5703125,True,True,hidden_pair
GradDiff,base,559,0,2,retained,0.8480814695358276,0.07403338700532913,-0.4140625,-6.8984375,0.7740480825304985,6.484375,True,True,retained_pair
GradDiff,base,559,0,3,retained,0.8480814695358276,0.0445014052093029,-0.4140625,-7.75,0.8035800643265247,7.3359375,True,True,retained_pair
GradDiff,base,566,0,1,suppressed,0.5945391058921814,0.1272403448820114,-2.0390625,-3.625,0.46729876101017,1.5859375,True,True,hidden_pair
GradDiff,base,566,0,2,suppressed,0.5945391058921814,0.22722555696964264,-2.0390625,-3.71875,0.36731354892253876,1.6796875,True,True,hidden_pair
GradDiff,base,566,0,3,suppressed,0.5945391058921814,0.32148388028144836,-2.0390625,-3.0703125,0.27305522561073303,1.03125,True,True,hidden_pair
GradDiff,base,568,3,0,suppressed,0.19373562932014465,0.008938224986195564,-5.0546875,-13.01171875,0.1847974043339491,7.95703125,True,True,retained_pair
GradDiff,base,568,3,1,suppressed,0.19373562932014465,0.0319264680147171,-5.0546875,-7.203125,0.16180916130542755,2.1484375,True,True,hidden_pair
GradDiff,base,568,3,2,suppressed,0.19373562932014465,0.038482025265693665,-5.0546875,-6.15625,0.155253604054451,1.1015625,True,True,hidden_pair
GradDiff,base,570,0,1,retained,0.27138420939445496,0.06722968071699142,-4.4296875,-5.3359375,0.20415452867746353,0.90625,True,True,retained_pair
GradDiff,base,570,0,2,retained,0.27138420939445496,0.12385426461696625,-4.4296875,-4.5390625,0.1475299447774887,0.109375,True,True,retained_pair
GradDiff,base,570,0,3,retained,0.27138420939445496,0.06053059175610542,-4.4296875,-4.609375,0.21085361763834953,0.1796875,True,True,retained_pair
GradDiff,base,576,3,0,retained,0.10111997276544571,0.0374462865293026,-4.75,-7.796875,0.06367368623614311,3.046875,True,True,retained_pair
GradDiff,base,576,3,1,retained,0.10111997276544571,0.024568775668740273,-4.75,-8.140625,0.07655119709670544,3.390625,True,True,lucky_pair
GradDiff,base,576,3,2,retained,0.10111997276544571,0.008257023990154266,-4.75,-10.6953125,0.09286294877529144,5.9453125,True,True,retained_pair
GradDiff,base,577,3,0,retained,0.6994358897209167,0.4657611846923828,-0.7734375,-2.1015625,0.23367470502853394,1.328125,True,True,retained_pair
GradDiff,base,577,3,1,retained,0.6994358897209167,0.23600496351718903,-0.7734375,-3.3046875,0.4634309262037277,2.53125,True,True,retained_pair
GradDiff,base,577,3,2,retained,0.6994358897209167,0.40293821692466736,-0.7734375,-2.109375,0.2964976727962494,1.3359375,True,True,retained_pair
GradDiff,base,584,3,0,suppressed,0.5491682291030884,0.2855413854122162,-1.9453125,-3.1171875,0.2636268436908722,1.171875,True,True,hidden_pair
GradDiff,base,584,3,1,suppressed,0.5491682291030884,0.04066518321633339,-1.9453125,-4.6171875,0.508503045886755,2.671875,True,True,hidden_pair
GradDiff,base,584,3,2,suppressed,0.5491682291030884,0.02342969737946987,-1.9453125,-7.7421875,0.5257385317236185,5.796875,True,True,retained_pair
GradDiff,base,587,3,0,retained,0.6550195217132568,0.35390257835388184,-2.0859375,-3.8671875,0.301116943359375,1.78125,True,True,lucky_pair
GradDiff,base,587,3,1,retained,0.6550195217132568,0.10025284439325333,-2.0859375,-4.015625,0.5547666773200035,1.9296875,True,True,retained_pair
GradDiff,base,587,3,2,retained,0.6550195217132568,0.2723153531551361,-2.0859375,-4.125,0.3827041685581207,2.0390625,True,True,retained_pair
GradDiff,base,591,1,0,suppressed,0.2710810601711273,0.036396197974681854,-3.6796875,-5.609375,0.23468486219644547,1.9296875,True,True,hidden_pair
GradDiff,base,591,1,2,suppressed,0.2710810601711273,0.039187464863061905,-3.6796875,-6.078125,0.23189359530806541,2.3984375,True,True,hidden_pair
GradDiff,base,591,1,3,suppressed,0.2710810601711273,0.07140957564115524,-3.6796875,-5.171875,0.19967148452997208,1.4921875,True,True,forgotten_pair
GradDiff,base,594,0,1,retained,0.08608100563287735,0.0672515481710434,-5.640625,-8.0546875,0.018829457461833954,2.4140625,True,True,retained_pair
GradDiff,base,594,0,2,retained,0.08608100563287735,0.07538537681102753,-5.640625,-6.0703125,0.010695628821849823,0.4296875,True,True,hidden_pair
GradDiff,base,594,0,3,retained,0.08608100563287735,0.06055758148431778,-5.640625,-7.3125,0.02552342414855957,1.671875,True,True,retained_pair
GradDiff,base,600,3,0,retained,0.41656312346458435,0.06935456395149231,-3.390625,-6.1328125,0.34720855951309204,2.7421875,True,True,retained_pair
GradDiff,base,600,3,1,retained,0.41656312346458435,0.01909576542675495,-3.390625,-8.9453125,0.3974673580378294,5.5546875,True,True,retained_pair
GradDiff,base,600,3,2,retained,0.41656312346458435,0.041304487735033035,-3.390625,-7.484375,0.3752586357295513,4.09375,True,True,retained_pair
GradDiff,base,604,2,0,retained,0.5372323393821716,0.07559379190206528,-2.3671875,-7.859375,0.46163854748010635,5.4921875,True,True,retained_pair
GradDiff,base,604,2,1,retained,0.5372323393821716,0.05710284411907196,-2.3671875,-5.703125,0.48012949526309967,3.3359375,True,True,retained_pair
GradDiff,base,604,2,3,retained,0.5372323393821716,0.03202201426029205,-2.3671875,-9.6015625,0.5052103251218796,7.234375,True,True,retained_pair
GradDiff,base,605,2,0,retained,0.6513776183128357,0.025830695405602455,-0.90625,-6.265625,0.6255469229072332,5.359375,True,True,retained_pair
GradDiff,base,605,2,1,retained,0.6513776183128357,0.004004562273621559,-0.90625,-11.015625,0.6473730560392141,10.109375,True,True,retained_pair
